Borough,Total Units,Age,Has Elevator,Gross SqFt,Estimated Gross Income,Estimated Expense,Net Operating Income,Full Market Value,Borough 1,Total Units 1,Age 1,Has Elevator 1,Gross SqFt 1,Estimated Gross Income 1,Estimated Expense 1,Net Operating Income 1,Full Market Value 1,Borough 2,Total Units 2,Age 2,Has Elevator 2,Gross SqFt 2,Estimated Gross Income 2,Estimated Expense 2,Net Operating Income 2,Full Market Value 2,Borough 3,Total Units 3,Age 3,Has Elevator 3,Gross SqFt 3,Estimated Gross Income 3,Estimated Expense 3,Net Operating Income 3,Full Market Value 3
1,70,66.0,0,90566.0,3244074.0,1121207.0,2122867.0,16987002.0,1,73,106.0,1,40937.0,1466363.0,506800.0,959563.0,7380000.0,1,54,102.0,1,47067.0,1697236.0,531386.0,1165850.0,6300000.0,1,128,109.0,1,83154.0,2957788.0,938809.0,2018979.0,11936000.0
1,16,27.0,0,42830.0,1711487.0,388468.0,1323019.0,10075999.0,1,16,33.0,1,32500.0,1280175.0,281450.0,998725.0,10158000.0,1,35,28.0,1,20736.0,828611.0,188076.0,640535.0,5000000.0,1,54,39.0,1,28150.0,1126845.0,268833.0,858012.0,5462000.0
1,22,12.0,0,62497.0,3388587.0,1186193.0,2202394.0,17649000.0,1,71,63.0,1,39097.0,2180831.0,515689.0,1665141.0,13319000.0,1,40,94.0,1,41692.0,2260540.0,947242.0,1313298.0,10525000.0,1,61,27.0,1,50225.0,2608184.0,682056.0,1926129.0,15474000.0
3,49,4.0,0,53178.0,872651.0,232920.0,639731.0,4437001.0,3,30,8.0,1,35176.0,578997.0,161810.0,417187.0,2484000.0,3,58,8.0,1,46133.0,756581.0,157775.0,598806.0,6324000.0,3,40,74.0,1,57937.0,950746.0,253764.0,696982.0,4187000.0
4,37,27.0,1,35316.0,569359.0,237403.0,331956.0,2294001.0,4,31,84.0,0,18034.0,251607.0,118095.0,133512.0,1521000.0,4,32,21.0,0,27907.0,449913.0,187598.0,262315.0,3031000.0,4,12,45.0,0,11220.0,185216.0,74340.0,110876.0,377000.0
3,10,13.0,0,9194.0,304413.0,127889.0,176525.0,1437000.0,3,38,121.0,1,37028.0,1367444.0,410270.0,957174.0,7804000.0,3,24,105.0,1,23562.0,780138.0,327747.0,452390.0,3683000.0,3,42,13.0,1,40094.0,1307064.0,261413.0,1045652.0,8505000.0
4,16,6.0,0,18735.0,720173.0,171051.0,549123.0,4439000.0,4,101,97.0,0,49386.0,1891978.0,639549.0,1252429.0,10124000.0,4,23,95.0,0,16836.0,647176.0,116505.0,530671.0,4290000.0,4,17,97.0,0,12365.0,488294.0,115736.0,372557.0,3012000.0
3,12,11.0,0,28727.0,601256.0,146220.0,455036.0,3347001.0,3,18,8.0,1,26000.0,547040.0,120900.0,426140.0,3126000.0,3,18,8.0,1,13000.0,271830.0,62920.0,208910.0,1455000.0,3,18,82.0,1,25777.0,539513.0,131205.0,408308.0,2959000.0
3,48,17.0,0,67712.0,1717853.0,535602.0,1182251.0,9516008.0,3,34,103.0,1,31400.0,796618.0,248374.0,548244.0,1631000.0,3,53,91.0,1,39941.0,935019.0,232457.0,702562.0,1171000.0,3,30,102.0,1,25000.0,644500.0,206500.0,438000.0,1304000.0
2,23,13.0,0,40468.0,882607.0,327791.0,554816.0,4423001.0,2,77,51.0,1,106934.0,2223158.0,939950.0,1283208.0,4806000.0,2,57,58.0,1,72553.0,1609226.0,714647.0,894579.0,5577000.0,2,42,50.0,1,41803.0,911723.0,338604.0,573119.0,4094000.0
3,8,13.0,1,10394.0,206321.0,87414.0,118907.0,907000.0,3,27,90.0,0,28400.0,583904.0,254464.0,329440.0,1653000.0,3,16,104.0,0,17712.0,339539.0,135674.0,203865.0,1190000.0,3,32,99.0,0,37500.0,744375.0,315375.0,429000.0,2021000.0
3,10,7.0,0,14369.0,408798.0,102164.0,306634.0,2455000.0,3,21,15.0,1,15800.0,581440.0,248218.0,333222.0,2694000.0,3,16,5.0,1,13185.0,375113.0,99151.0,275962.0,2209000.0,3,20,92.0,1,16544.0,333031.0,149889.0,183142.0,1408000.0
4,28,5.0,0,33362.0,703271.0,175818.0,527453.0,4132000.0,4,13,5.0,1,9969.0,472431.0,179542.0,292889.0,2378000.0,4,20,3.0,1,21121.0,274151.0,98213.0,175938.0,4983000.0,4,72,65.0,1,73600.0,1551488.0,698464.0,853024.0,6685000.0
1,54,33.0,0,55942.0,2658923.0,980663.0,1678260.0,13508012.0,1,17,108.0,1,11900.0,565607.0,208607.0,357000.0,3593000.0,1,40,108.0,1,19370.0,882497.0,314375.0,568122.0,6731000.0,1,71,88.0,1,58325.0,2783852.0,1126256.0,1657596.0,16292000.0
3,31,11.0,0,23034.0,462753.0,134288.0,328465.0,2572999.0,3,23,87.0,1,33150.0,636480.0,156137.0,480343.0,3703000.0,3,16,10.0,1,13593.0,498863.0,81014.0,417849.0,3364000.0,3,18,8.0,1,20816.0,418193.0,121565.0,296628.0,2311000.0
1,123,15.0,0,99275.0,3645378.0,838874.0,2806504.0,22884000.0,1,42,101.0,1,64058.0,2352210.0,818661.0,1533549.0,4333000.0,1,25,101.0,1,21024.0,787139.0,272051.0,515088.0,1197000.0,1,25,101.0,1,20976.0,738775.0,246888.0,491887.0,1198000.0
4,18,4.0,0,26717.0,542088.0,207324.0,334764.0,2628996.0,4,25,19.0,1,35100.0,712179.0,272376.0,439803.0,3379000.0,4,54,83.0,1,56000.0,1117760.0,427280.0,690480.0,4692000.0,4,37,55.0,1,28622.0,604783.0,264467.0,340316.0,3220000.0
1,79,4.0,0,68546.0,2826152.0,437323.0,2388829.0,18214000.0,1,58,28.0,1,71356.0,2942008.0,455251.0,2486757.0,16939000.0,1,103,17.0,1,80500.0,3383415.0,652855.0,2730560.0,13227000.0,1,61,12.0,1,49923.0,1844655.0,339976.0,1504679.0,15599000.0
1,176,57.0,0,128571.0,5461696.0,1776851.0,3684845.0,29476001.0,1,108,81.0,1,105000.0,4324950.0,1515150.0,2809800.0,18348000.0,1,48,92.0,1,36020.0,1551021.0,480867.0,1070154.0,9884000.0,1,40,97.0,1,22820.0,969394.0,315372.0,654022.0,6596000.0
1,10,114.0,0,19533.0,510397.0,227364.0,283033.0,2196000.0,1,40,78.0,1,20035.0,523515.0,233207.0,290308.0,2579000.0,1,34,86.0,1,20490.0,701373.0,240553.0,460820.0,3653000.0,1,18,100.0,1,21000.0,538230.0,174930.0,363300.0,2809000.0
3,20,52.0,0,30000.0,619800.0,216600.0,403200.0,1215000.0,3,13,92.0,0,28300.0,591660.0,201843.0,389817.0,2841000.0,3,27,92.0,0,32000.0,661102.0,230956.0,430146.0,1941000.0,3,16,92.0,0,26100.0,424498.0,150837.0,273661.0,1880000.0
3,14,24.0,1,10000.0,290200.0,97400.0,192800.0,1563000.0,3,21,102.0,0,14436.0,418933.0,140607.0,278326.0,1907000.0,3,16,88.0,0,10860.0,315592.0,99586.0,216006.0,1885000.0,3,23,96.0,0,17308.0,499509.0,133099.0,366410.0,2736000.0
4,8,6.0,0,4760.0,125283.0,24276.0,101007.0,805000.0,4,18,19.0,1,11000.0,291830.0,56650.0,235180.0,1559000.0,4,48,88.0,1,30228.0,793787.0,164743.0,629045.0,1249000.0,4,42,63.0,1,43000.0,1131760.0,219300.0,912460.0,2848000.0
4,24,12.0,0,19205.0,910125.0,345882.0,564243.0,4581000.0,4,13,5.0,1,9969.0,472431.0,179542.0,292889.0,2378000.0,4,16,16.0,1,13480.0,480023.0,196808.0,283215.0,2309000.0,4,14,5.0,1,9969.0,479310.0,105970.0,373339.0,3029000.0
1,89,93.0,0,76970.0,1796480.0,829737.0,966743.0,7391998.0,1,73,79.0,1,104400.0,2436696.0,1125432.0,1311264.0,4451000.0,1,54,98.0,1,41490.0,995345.0,367601.0,627744.0,3705000.0,1,41,86.0,1,32742.0,751756.0,286165.0,465591.0,2463000.0
4,7,14.0,0,3638.0,143337.0,47731.0,95607.0,773000.0,4,22,73.0,1,11399.0,449121.0,82187.0,366934.0,2414000.0,4,32,35.0,1,29600.0,1179856.0,238576.0,941280.0,2641000.0,4,55,38.0,1,51700.0,1969770.0,383097.0,1586673.0,3243000.0
1,16,7.0,0,60964.0,2797028.0,643780.0,2153248.0,16418001.0,1,86,25.0,1,64449.0,2956920.0,680581.0,2276339.0,13748000.0,1,70,25.0,1,48680.0,2175509.0,395768.0,1779741.0,13918000.0,1,63,74.0,1,46000.0,2353360.0,370760.0,1982600.0,12652000.0
1,26,103.0,0,13796.0,538458.0,185004.0,353454.0,2691997.0,1,14,103.0,1,9250.0,346135.0,118955.0,227180.0,2483000.0,1,30,93.0,1,18852.0,745597.0,263174.0,482423.0,3503000.0,1,15,103.0,1,10001.0,390339.0,134113.0,256226.0,1698000.0
3,12,9.0,0,18965.0,470711.0,91032.0,379679.0,3056001.0,3,19,9.0,1,24347.0,585058.0,88867.0,496191.0,3723000.0,3,18,13.0,1,26000.0,645320.0,124800.0,520520.0,4142000.0,3,15,99.0,1,20725.0,522892.0,137407.0,385485.0,2284000.0
1,76,13.0,0,72649.0,2690192.0,1134051.0,1556141.0,12474980.0,1,40,108.0,1,37065.0,1418848.0,567095.0,851753.0,3845000.0,1,48,16.0,1,52520.0,1905951.0,685386.0,1220565.0,4413000.0,1,24,98.0,1,27500.0,1018325.0,429275.0,589050.0,5017000.0
1,82,108.0,0,109500.0,4803765.0,1745430.0,3058335.0,24616009.0,1,49,31.0,1,30866.0,1354091.0,492004.0,862087.0,7684000.0,1,35,89.0,1,27847.0,1205218.0,481753.0,723465.0,5944000.0,1,49,88.0,1,21078.0,943873.0,346733.0,597140.0,7577000.0
1,12,109.0,0,28097.0,1112079.0,466972.0,645107.0,5160004.0,1,27,107.0,1,20797.0,885328.0,345230.0,540098.0,4320000.0,1,37,103.0,1,27108.0,1014652.0,337224.0,677428.0,5419000.0,1,49,77.0,1,34662.0,1371922.0,411438.0,960484.0,7681000.0
3,40,5.0,0,40773.0,930440.0,327815.0,602625.0,4463994.0,3,23,6.0,1,36760.0,839015.0,295568.0,543447.0,4025000.0,3,57,84.0,1,68300.0,1602755.0,545167.0,1057588.0,7868000.0,3,52,19.0,1,46320.0,433177.0,240222.0,192955.0,1096000.0
4,15,11.0,1,12234.0,199781.0,53707.0,146074.0,1012001.0,4,17,12.0,0,14862.0,245817.0,66879.0,178938.0,1079000.0,4,12,41.0,0,8656.0,141352.0,38000.0,103352.0,568000.0,4,17,90.0,0,11470.0,186961.0,51386.0,135575.0,916000.0
4,77,48.0,0,72000.0,1101600.0,389520.0,712080.0,4804996.0,4,77,49.0,1,68440.0,1046869.0,370528.0,676341.0,4564000.0,4,76,52.0,1,65000.0,1015134.0,437311.0,577823.0,3923000.0,4,88,52.0,1,74600.0,1127469.0,474972.0,652497.0,4388000.0
3,7,35.0,1,9500.0,286710.0,105925.0,180785.0,1467997.0,3,15,10.0,0,16868.0,503678.0,171210.0,332468.0,2929000.0,3,11,109.0,0,12975.0,391586.0,144671.0,246915.0,1685000.0,3,12,99.0,0,11188.0,344255.0,123963.0,220292.0,1572000.0
3,10,8.0,0,6276.0,199200.0,90123.0,109077.0,873002.0,3,12,96.0,0,6000.0,192060.0,83580.0,108480.0,284000.0,3,14,85.0,0,6930.0,219958.0,99515.0,120443.0,568000.0,3,13,101.0,0,6000.0,188580.0,85920.0,102660.0,806000.0
3,1,6.0,0,2468.0,61774.0,15450.0,46324.0,367000.0,3,14,113.0,0,13200.0,330396.0,187308.0,143088.0,1133000.0,3,41,100.0,0,28400.0,708296.0,354148.0,354148.0,2802000.0,3,41,108.0,0,29340.0,765774.0,294280.0,471494.0,3749000.0
1,62,96.0,0,57627.0,2324097.0,771049.0,1553048.0,12427009.0,1,86,75.0,1,71890.0,3011472.0,786477.0,2224995.0,25846000.0,1,94,87.0,1,80281.0,3237733.0,1074160.0,2163573.0,14085000.0,1,31,114.0,1,19340.0,720802.0,229566.0,491236.0,4994000.0
1,12,104.0,1,11270.0,544003.0,152368.0,391635.0,2986000.0,1,16,109.0,0,11060.0,541377.0,154679.0,386698.0,1805000.0,1,16,104.0,0,8655.0,417777.0,117013.0,300764.0,1085000.0,1,20,104.0,0,9797.0,437014.0,128404.0,308610.0,1805000.0
4,90,56.0,0,86652.0,1836156.0,819728.0,1016428.0,7859003.0,4,51,57.0,1,54600.0,1186458.0,586950.0,599508.0,3336000.0,4,43,65.0,1,47016.0,996269.0,444771.0,551498.0,3962000.0,4,105,57.0,1,99342.0,2063333.0,933815.0,1129518.0,7823000.0
1,92,12.0,0,97592.0,2205579.0,1033499.0,1172080.0,9201000.0,1,34,96.0,1,37260.0,842076.0,394583.0,447493.0,2682000.0,1,92,43.0,1,84941.0,2025843.0,1030334.0,995509.0,8099000.0,1,84,31.0,1,77000.0,1543850.0,756140.0,787710.0,10119000.0
3,156,10.0,0,129620.0,4132286.0,2156877.0,1975409.0,15924000.0,3,90,89.0,1,76334.0,2445741.0,1375539.0,1070203.0,12232000.0,3,27,11.0,1,32719.0,1043082.0,544444.0,498638.0,6179000.0,3,72,93.0,1,52140.0,1651274.0,869695.0,781579.0,7695000.0
3,18,18.0,1,27990.0,376466.0,126795.0,249671.0,1627998.0,3,12,14.0,0,17520.0,223380.0,65525.0,157855.0,1717000.0,3,25,82.0,0,27267.0,366741.0,123520.0,243221.0,1205000.0,3,27,87.0,0,20801.0,285806.0,92148.0,193658.0,659000.0
2,16,9.0,1,18300.0,311100.0,186660.0,124440.0,921008.0,2,20,107.0,0,21500.0,365500.0,206185.0,159315.0,744000.0,2,20,107.0,0,21500.0,363565.0,184685.0,178880.0,867000.0,2,20,112.0,0,17640.0,309053.0,170402.0,138651.0,594000.0
1,14,14.0,0,19492.0,614973.0,226887.0,388086.0,3152001.0,1,56,109.0,1,67980.0,2047558.0,734184.0,1313374.0,3366000.0,1,30,115.0,1,31470.0,992879.0,366311.0,626568.0,2454000.0,1,24,99.0,1,27870.0,895184.0,332210.0,562974.0,1762000.0
4,22,9.0,0,18988.0,714708.0,364570.0,350139.0,2831000.0,4,84,50.0,1,67292.0,2612948.0,805485.0,1807463.0,7663000.0,4,14,14.0,1,22133.0,833086.0,284188.0,548898.0,1973000.0,4,22,11.0,1,30786.0,1136003.0,352808.0,783196.0,3234000.0
3,24,13.0,1,28440.0,739440.0,288950.0,450490.0,3491002.0,3,29,9.0,1,37600.0,953777.0,369960.0,583817.0,6512000.0,3,18,84.0,1,25777.0,670202.0,261894.0,408308.0,3113000.0,3,26,65.0,0,25000.0,650625.0,250381.0,400244.0,3825000.0
4,18,13.0,0,16125.0,441341.0,121421.0,319920.0,2579000.0,4,16,14.0,1,21783.0,615152.0,165769.0,449383.0,3059000.0,4,14,11.0,1,12945.0,328803.0,63819.0,264984.0,1853000.0,4,47,10.0,1,42303.0,1157833.0,122679.0,1035154.0,8976000.0
2,123,13.0,0,118497.0,1690952.0,801040.0,889912.0,6413000.0,2,46,97.0,1,43398.0,617554.0,291635.0,325919.0,2789000.0,2,54,96.0,1,47540.0,678396.0,321370.0,357025.0,3357000.0,2,30,109.0,1,26572.0,379980.0,167138.0,212842.0,1439000.0
2,12,17.0,0,19442.0,473802.0,170506.0,303295.0,2421000.0,2,90,65.0,1,98681.0,1858163.0,971021.0,887142.0,6826000.0,2,57,61.0,1,72553.0,1374154.0,631937.0,742217.0,5715000.0,2,127,93.0,1,134703.0,2397713.0,1321436.0,1076277.0,8191000.0
4,18,10.0,0,24344.0,718148.0,263889.0,454259.0,3656003.0,4,13,10.0,1,12293.0,379608.0,150835.0,228773.0,1228000.0,4,60,78.0,1,64200.0,1893900.0,695928.0,1197972.0,2214000.0,4,43,90.0,1,41712.0,1197134.0,409195.0,787939.0,1803000.0
4,11,12.0,0,7988.0,398042.0,79640.0,318402.0,2579000.0,4,20,72.0,0,7690.0,383193.0,188328.0,194865.0,1578000.0,4,20,72.0,0,8444.0,421524.0,207047.0,214478.0,1737000.0,4,11,99.0,0,4992.0,229133.0,91653.0,137480.0,1117000.0
1,119,54.0,0,94250.0,2987725.0,787930.0,2199795.0,16751000.0,1,116,45.0,1,81500.0,2652010.0,676450.0,1975560.0,16675000.0,1,111,40.0,1,101231.0,3147272.0,772393.0,2374879.0,19243000.0,1,90,63.0,1,70350.0,2230095.0,588126.0,1641969.0,9453000.0
4,20,5.0,0,19031.0,557418.0,235033.0,322385.0,2458001.0,4,25,5.0,1,18445.0,540254.0,227796.0,312458.0,2638000.0,4,17,10.0,0,15050.0,471968.0,214162.0,257806.0,1716000.0,4,12,7.0,1,18500.0,389425.0,282680.0,106745.0,1953000.0
2,78,91.0,1,93600.0,1068912.0,427752.0,641160.0,4291000.0,2,15,120.0,0,16835.0,192256.0,123064.0,69192.0,1034000.0,2,11,117.0,0,14400.0,142128.0,56880.0,85248.0,537000.0,2,22,114.0,0,19500.0,230100.0,147225.0,82875.0,764000.0
1,12,120.0,0,39113.0,1643528.0,531546.0,1111983.0,8981000.0,1,35,110.0,1,11967.0,512068.0,167658.0,344410.0,2275000.0,1,70,100.0,1,33750.0,1418175.0,458663.0,959513.0,10291000.0,1,86,100.0,1,44256.0,1839722.0,598341.0,1241381.0,12351000.0
4,12,32.0,1,10562.0,215465.0,86608.0,128856.0,997000.0,4,14,44.0,0,10032.0,205756.0,79453.0,126303.0,741000.0,4,14,24.0,0,10500.0,214200.0,86100.0,128100.0,1246000.0,4,38,96.0,0,35139.0,697861.0,260731.0,437129.0,2881000.0
1,1,106.0,0,2527.0,84882.0,38966.0,45916.0,367000.0,1,19,116.0,0,4068.0,169310.0,71597.0,97713.0,782000.0,1,18,78.0,0,2310.0,77593.0,35620.0,41973.0,336000.0,1,11,107.0,0,3093.0,75902.0,40395.0,35507.0,282000.0
1,45,27.0,0,31800.0,1208400.0,313548.0,894852.0,6823002.0,1,47,27.0,1,31512.0,1203758.0,297158.0,906600.0,5875000.0,1,37,27.0,1,25657.0,965986.0,226551.0,739435.0,3967000.0,1,37,27.0,1,24617.0,935446.0,242724.0,692722.0,3969000.0
1,29,94.0,0,25354.0,1031798.0,268540.0,763258.0,5819999.0,1,53,69.0,1,28240.0,1199909.0,313528.0,886381.0,7593000.0,1,18,94.0,1,13614.0,526054.0,146315.0,379739.0,2402000.0,1,45,114.0,1,35508.0,1445021.0,376088.0,1068933.0,7323000.0
1,19,114.0,0,41990.0,1243756.0,408672.0,835084.0,6366999.0,1,69,114.0,1,41750.0,1262981.0,468330.0,794651.0,11377000.0,1,35,114.0,1,27108.0,802947.0,263832.0,539115.0,4842000.0,1,54,114.0,1,49408.0,1410987.0,519672.0,891315.0,11015000.0
1,41,76.0,0,25795.0,955189.0,419685.0,535504.0,4283987.0,1,35,17.0,1,26300.0,973889.0,427901.0,545988.0,8983000.0,1,24,117.0,1,10785.0,407997.0,170187.0,237810.0,1972000.0,1,50,105.0,1,22500.0,800100.0,396675.0,403425.0,5317000.0
4,69,11.0,0,32169.0,1000778.0,305927.0,694851.0,5560000.0,4,41,75.0,1,32070.0,989680.0,265540.0,724140.0,2635000.0,4,49,54.0,1,35082.0,1091401.0,333630.0,757771.0,2691000.0,4,42,24.0,1,31508.0,983995.0,242297.0,741698.0,2203000.0
2,122,52.0,0,116200.0,1299116.0,629804.0,669312.0,3438649.0,2,66,61.0,1,65250.0,729665.0,353519.0,376146.0,2271000.0,2,124,47.0,1,110235.0,1456559.0,809461.0,647098.0,4163000.0,2,104,84.0,1,129000.0,1312054.0,839715.0,472339.0,2738000.0
3,10,8.0,0,9150.0,214568.0,60116.0,154452.0,1182000.0,3,55,11.0,1,45054.0,1056516.0,296005.0,760511.0,5819000.0,3,16,8.0,1,18996.0,372891.0,83392.0,289499.0,1803000.0,3,16,8.0,1,15959.0,508613.0,148100.0,360513.0,2846000.0
3,2,123.0,1,1954.0,60965.0,17742.0,43222.0,348000.0,3,16,92.0,0,25032.0,780998.0,227291.0,553708.0,5293000.0,3,12,123.0,0,9320.0,299731.0,109883.0,189848.0,1281000.0,3,16,103.0,0,11212.0,322906.0,112232.0,210673.0,2019000.0
3,37,101.0,0,37829.0,1589196.0,553438.0,1035758.0,8437000.0,3,33,13.0,1,34395.0,1444934.0,503199.0,941735.0,7670000.0,3,84,54.0,1,68005.0,2962298.0,947990.0,2014308.0,16397000.0,3,60,91.0,1,39770.0,1447628.0,506670.0,940958.0,7672000.0
3,16,9.0,0,19916.0,385191.0,171592.0,213599.0,1546000.0,3,16,7.0,1,15959.0,308659.0,137499.0,171160.0,2903000.0,3,13,12.0,1,24949.0,442697.0,198621.0,244076.0,2167000.0,3,19,89.0,1,30037.0,595153.0,264149.0,331004.0,1286000.0
3,42,13.0,1,27200.0,452336.0,211072.0,241264.0,1667003.0,3,34,97.0,0,30047.0,499746.0,233025.0,266721.0,1044000.0,3,32,107.0,0,31468.0,769114.0,317360.0,451754.0,3384000.0,3,18,12.0,0,42500.0,518883.0,139981.0,378902.0,2368000.0
3,13,8.0,0,14998.0,318108.0,74240.0,243868.0,1783000.0,3,18,7.0,1,13000.0,273319.0,80614.0,192705.0,1377000.0,3,18,7.0,1,26000.0,551570.0,128755.0,422815.0,2860000.0,3,18,7.0,1,26000.0,551570.0,128755.0,422815.0,2887000.0
3,10,9.0,0,12630.0,321939.0,140825.0,181114.0,1445002.0,3,54,80.0,1,64530.0,1633254.0,696924.0,936330.0,3513000.0,3,30,91.0,1,32400.0,825876.0,361260.0,464616.0,1932000.0,3,35,85.0,1,37656.0,967759.0,420618.0,547141.0,2584000.0
2,15,27.0,0,10108.0,203474.0,107246.0,96228.0,719003.0,2,14,8.0,0,15219.0,306511.0,153255.0,153256.0,1145000.0,2,15,105.0,0,9384.0,166003.0,96843.0,69160.0,503000.0,2,14,103.0,0,9240.0,186001.0,98036.0,87965.0,657000.0
3,15,25.0,1,3750.0,57188.0,26925.0,30263.0,216999.0,3,12,85.0,0,4200.0,64050.0,30156.0,33894.0,212000.0,3,12,101.0,0,5500.0,119075.0,62590.0,56485.0,459000.0,3,13,84.0,0,2630.0,34243.0,16516.0,17727.0,240000.0
3,23,12.0,0,34853.0,808938.0,278475.0,530463.0,4270001.0,3,48,87.0,1,60822.0,1370928.0,472587.0,898341.0,4814000.0,3,30,89.0,1,31680.0,735293.0,253123.0,482170.0,1448000.0,3,36,83.0,1,40320.0,955584.0,320544.0,635040.0,2731000.0
4,24,86.0,1,19200.0,236544.0,115008.0,121536.0,767006.0,4,24,82.0,0,18000.0,221760.0,107820.0,113940.0,765000.0,4,24,91.0,0,18644.0,229508.0,112237.0,117271.0,627000.0,4,20,83.0,0,12992.0,160321.0,76003.0,84318.0,1098000.0
3,112,6.0,0,126942.0,3296684.0,1133592.0,2163092.0,17411000.0,3,46,18.0,1,49484.0,1359325.0,520077.0,839248.0,2119000.0,3,86,90.0,1,82000.0,2062300.0,878220.0,1184080.0,11922000.0,3,103,89.0,1,72781.0,1890123.0,649934.0,1240189.0,2686000.0
3,19,5.0,0,46751.0,1725579.0,517534.0,1208046.0,9765000.0,3,18,15.0,1,15663.0,578121.0,223668.0,354454.0,2866000.0,3,41,103.0,1,41113.0,1703723.0,511035.0,1192688.0,9640000.0,3,36,21.0,1,39123.0,1188166.0,308289.0,879876.0,7068000.0
1,17,17.0,0,30371.0,1221825.0,470447.0,751378.0,5999001.0,1,42,85.0,1,30777.0,1238159.0,476736.0,761423.0,5648000.0,1,48,90.0,1,36020.0,1548140.0,369925.0,1178215.0,7857000.0,1,12,90.0,1,23569.0,774477.0,292963.0,481514.0,3292000.0
4,40,11.0,0,35706.0,895506.0,374199.0,521307.0,4024001.0,4,51,46.0,1,36246.0,813723.0,288518.0,525205.0,3271000.0,4,35,84.0,1,34807.0,872960.0,364777.0,508183.0,2473000.0,4,55,88.0,1,34500.0,927705.0,281865.0,645840.0,3358000.0
1,28,23.0,1,30976.0,699438.0,328965.0,370473.0,2907999.0,1,18,90.0,0,15292.0,364255.0,139769.0,224486.0,1686000.0,1,31,96.0,0,26640.0,569563.0,260539.0,309024.0,1992000.0,1,21,91.0,0,17550.0,396279.0,186381.0,209898.0,1267000.0
3,28,89.0,0,49800.0,736044.0,283362.0,452682.0,3216001.0,3,27,85.0,0,21600.0,319248.0,122904.0,196344.0,1489000.0,3,43,88.0,0,36400.0,548184.0,234780.0,313404.0,2023000.0,3,44,93.0,0,40000.0,559600.0,278800.0,280800.0,1518000.0
3,64,7.0,0,61785.0,2326205.0,837805.0,1488401.0,12135000.0,3,18,90.0,1,25777.0,887502.0,256223.0,631279.0,5143000.0,3,66,14.0,1,63866.0,2945500.0,976511.0,1968989.0,15997000.0,3,53,14.0,1,60755.0,2287426.0,503051.0,1784374.0,14547000.0
1,12,13.0,0,7042.0,282173.0,93166.0,189007.0,1509000.0,1,11,14.0,1,7926.0,317595.0,104861.0,212734.0,963000.0,1,11,12.0,1,9445.0,358134.0,110259.0,247875.0,1779000.0,1,13,15.0,0,9180.0,370486.0,131615.0,238871.0,2117000.0
3,39,89.0,0,38494.0,1106703.0,294094.0,812609.0,6500000.0,3,32,100.0,1,29264.0,841340.0,223577.0,617763.0,866000.0,3,57,90.0,1,51796.0,1607748.0,442856.0,1164892.0,4352000.0,3,22,13.0,1,28158.0,774627.0,238780.0,535847.0,1733000.0
1,10,116.0,0,14608.0,692857.0,253011.0,439846.0,3519999.0,1,13,96.0,0,17080.0,842556.0,170458.0,672098.0,5379000.0,1,15,107.0,1,22448.0,724846.0,341883.0,382963.0,3064000.0,1,48,111.0,0,20227.0,959367.0,350332.0,609035.0,4874000.0
3,47,98.0,0,68505.0,2528520.0,885085.0,1643435.0,13286000.0,3,18,15.0,1,15663.0,578121.0,223668.0,354454.0,2866000.0,3,41,103.0,1,41113.0,1703723.0,511035.0,1192688.0,9640000.0,3,36,21.0,1,39123.0,1188166.0,308289.0,879876.0,7068000.0
1,11,14.0,0,24000.0,1097280.0,313920.0,783360.0,6362000.0,1,69,89.0,1,63956.0,2924068.0,836544.0,2087524.0,16212000.0,1,24,119.0,1,18079.0,813736.0,241535.0,572201.0,6635000.0,1,40,33.0,1,21000.0,983430.0,259350.0,724080.0,7287000.0
3,15,16.0,0,21000.0,474180.0,216090.0,258090.0,2071008.0,3,39,6.0,1,28244.0,629841.0,223975.0,405866.0,3822000.0,3,13,98.0,1,36250.0,818525.0,373013.0,445512.0,2449000.0,3,30,10.0,1,29250.0,723060.0,331403.0,391657.0,7347000.0
1,26,98.0,0,30908.0,1400751.0,387277.0,1013474.0,8156999.0,1,35,80.0,1,20496.0,843820.0,193687.0,650133.0,4274000.0,1,19,98.0,1,14922.0,676265.0,186973.0,489292.0,3369000.0,1,69,88.0,1,63956.0,2901684.0,633804.0,2267880.0,14716000.0
1,11,6.0,0,16737.0,316831.0,113979.0,202852.0,2649998.0,1,20,9.0,1,15118.0,246940.0,121351.0,125589.0,864000.0,1,27,9.0,1,29280.0,645757.0,226015.0,419742.0,3090000.0,1,16,4.0,1,15223.0,288232.0,103691.0,184541.0,1317000.0
1,72,10.0,0,91412.0,5150152.0,1787105.0,3363047.0,26901979.0,1,35,107.0,1,11967.0,674221.0,233955.0,440266.0,2378000.0,1,60,97.0,1,38880.0,2092910.0,667570.0,1425340.0,9818000.0,1,86,97.0,1,44256.0,2494711.0,819621.0,1675090.0,12692000.0
3,71,86.0,0,79058.0,1746391.0,548663.0,1197728.0,9384998.0,3,48,116.0,0,35950.0,794136.0,249493.0,544643.0,4268000.0,3,43,99.0,1,63224.0,1392192.0,638562.0,753630.0,5902000.0,3,102,96.0,1,113628.0,2798658.0,515871.0,2282787.0,18652000.0
